Hi Jen:

The first one is a transmission experiment in an ice core of 67 mm
diameter. The first peak is noise: it is the pulse that initializes
the recording. The second trace is the same as the first one, recorded
a few minutes later. The third one, is a noise measurement. There you
ONLY see that noise spike early.

One interesting thing would be to filter or window out the noise
spike.  Then, the first arrival would be the p-wave going through the
ice.

Let me know if you want more info on the data.

Kasper

PS the first column is time (s), the second amplitude of the particle 
velocity in ice. 


nx1=4096
dx1=40.0e-9 s
fx1=0.0 s
f=
0.000000000	+0.001221
0.000000040	-0.007324
0.000000080	-0.015380
0.000000120	-0.034423
0.000000160	-0.020019
0.000000200	+0.000977
0.000000240	-0.011474
0.000000280	-0.052001
0.000000320	-0.070068
0.000000360	-0.025878
0.000000400	-0.007568
0.000000440	-0.034667
0.000000480	-0.051513
0.000000520	-0.029541
0.000000560	+0.006348
0.000000600	+0.012452
0.000000640	-0.001464
0.000000680	-0.008789
0.000000720	+0.006348
0.000000760	+0.006104
0.000000800	-0.046386
0.000000840	-0.111572
0.000000880	-0.149414
0.000000920	-0.190673
0.000000960	-0.271972
0.000001000	-0.366210
0.000001040	-0.438964
0.000001080	-0.500000
0.000001120	-0.566894
0.000001160	-0.631591
0.000001200	-0.675292
0.000001240	-0.694824
0.000001280	-0.703125
0.000001320	-0.705078
0.000001360	-0.688964
0.000001400	-0.660400
0.000001440	-0.622314
0.000001480	-0.577392
0.000001520	-0.525878
0.000001560	-0.467773
0.000001600	-0.400634
0.000001640	-0.325439
0.000001680	-0.243408
0.000001720	-0.154541
0.000001760	-0.057373
0.000001800	+0.044434
0.000001840	+0.150635
0.000001880	+0.262696
0.000001920	+0.376709
0.000001960	+0.489747
0.000002000	+0.602295
0.000002040	+0.714112
0.000002080	+0.826661
0.000002120	+0.937256
0.000002160	+1.042969
0.000002200	+1.144532
0.000002240	+1.243897
0.000002280	+1.337891
0.000002320	+1.425293
0.000002360	+1.505860
0.000002400	+1.576661
0.000002440	+1.635987
0.000002480	+1.684327
0.000002520	+1.722168
0.000002560	+1.752686
0.000002600	+1.773926
